year,MI_PRINX,offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apt_office_prefix,apt_office_num,location,MinOfucr,MinOfibr_code,dispo_code,MaxOfnum_victims,Shift,Avg Day,loc_type,UC2 Literal,neighborhood,npu,x,y
2016,4387419,161492444,05/28/2016,05/28/2016,20:28:00,05/28/2016,20:45:00,111,,134,3114 HICKMAN DR NW,0430,1315,10,1,Eve,Sat,18,AGG ASSAULT,,I,-84.488889999999998,33.75423
2016,4387420,161492446,05/28/2016,05/28/2016,15:30:00,05/28/2016,20:15:00,207,,,400 TRABERT AVE NW,0640,2305,,1,Eve,Sat,18,LARCENY-FROM VEHICLE,Loring Heights,E,-84.401089999999996,33.794289999999997
2016,4387421,161492523,05/28/2016,05/28/2016,14:00:00,05/28/2016,20:45:00,603,,,333  ANGIER AVE NE,0640,2305,,1,Eve,Sat,13,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.376909999999995,33.767040000000001
2016,4387422,161492524,05/28/2016,05/28/2016,19:30:00,05/28/2016,21:05:00,210,,,3393 PEACHTREE RD NE @LENOX SQUARE,0640,2305,,1,Eve,Sat,18,LARCENY-FROM VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003
2016,4387423,161492603,05/28/2016,04/28/2016,00:00:00,05/28/2016,21:12:00,406,,,1028 PEYTON RD SW,0531,2202A,,1,Unk,Unk,20,BURGLARY-RESIDENCE,Audobon Forest,I,-84.475160000000002,33.728909999999999
2016,4387424,161492629,05/28/2016,05/27/2016,21:00:00,05/28/2016,21:50:00,303,,T-379,490 GLENN ST SW,0650,2304,,1,Unk,Sat,26,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.402619999999999,33.738050000000001
2016,4387425,161492683,05/28/2016,05/28/2016,15:30:00,05/28/2016,22:00:00,207,,,400 TRABERT AVE NW,0640,2305,,1,Eve,Sat,18,LARCENY-FROM VEHICLE,Loring Heights,E,-84.401089999999996,33.794289999999997
2016,4387426,161492700,05/28/2016,05/28/2016,21:47:00,05/28/2016,22:17:00,604,,1137,433 HIGHLAND AVE NE,0511,2202,,2,Eve,Sat,26,BURGLARY-RESIDENCE,Old Fourth Ward,M,-84.373230000000007,33.761279999999999
2016,4387427,161492759,05/28/2016,05/28/2016,13:00:00,05/28/2016,20:00:00,504,,,450 CENTENNIAL OLYMPIC PKWY,0720,2424,,1,Eve,Sat,13,AUTO THEFT,Downtown,M,-84.391900000000007,33.766620000000003
2016,4387428,161492783,05/28/2016,05/28/2016,22:35:00,05/28/2016,22:45:00,103,,,412 JAMES P BRAWLEY DR NW,0311,1204,,1,Eve,Sat,26,ROBBERY-PEDESTRIAN,English Avenue,L,-84.41292,33.765920000000001
2016,4387429,161500033,05/29/2016,05/29/2016,00:08:00,05/29/2016,00:08:00,213,,,1529 PIEDMONT AVE NE,0640,2305,,1,Morn,Sun,18,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,-84.369460000000004,33.796250000000001
2016,4387430,161500093,05/29/2016,05/29/2016,00:25:00,05/29/2016,00:28:00,303,,,799 COOPER ST SW,0410,1314,,1,Morn,Sun,20,AGG ASSAULT,Mechanicsville,V,-84.39734,33.733029999999999
2016,4387431,161500114,05/29/2016,05/28/2016,23:50:00,05/29/2016,00:02:00,507,,,120 MARIETTA ST NW @GLENN BUILDING,0311,1204,,2,Morn,Sat,21,ROBBERY-PEDESTRIAN,Downtown,M,-84.392939999999996,33.757129999999997
2016,4387432,161500286,05/29/2016,05/28/2016,15:00:00,05/29/2016,01:35:00,109,,,635 S GRAND AVE NW,0521,2204,,1,Eve,Sat,20,BURGLARY-RESIDENCE,Center Hill,J,-84.462429999999998,33.772469999999998
2016,4387433,161500393,05/29/2016,05/29/2016,02:30:00,05/29/2016,02:50:00,211,,,820 SIDNEY MARCUS BLVD NE,0640,2305,,4,Morn,Sun,18,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,B,-84.361130000000003,33.825699999999998
2016,4387434,161500497,05/29/2016,05/28/2016,23:30:00,05/29/2016,03:45:00,601,,B,730 BONAVENTURE AVE NE,0690,2399,,4,Morn,Sun,20,LARCENY-NON VEHICLE,Virginia Highland,F,-84.361069999999998,33.774410000000003
2016,4387435,161500509,05/29/2016,05/29/2016,04:43:00,05/29/2016,04:43:00,501,,,608 14TH ST NW,0640,2305,,2,Morn,Sun,23,LARCENY-FROM VEHICLE,Home Park,E,-84.407070000000004,33.785780000000003
2016,4387436,161500526,05/29/2016,05/29/2016,04:00:00,05/29/2016,04:55:00,604,,14,131 GRAPE ST NE,0710,2404,,1,Morn,Sun,18,AUTO THEFT,Old Fourth Ward,M,-84.371170000000006,33.757840000000002
2016,4387437,161500578,05/29/2016,05/28/2016,17:00:00,05/28/2016,20:00:00,604,,,104 BOULEVARD SE,0710,2404,,1,Eve,Sat,13,AUTO THEFT,Old Fourth Ward,M,-84.37097,33.751759999999997
2016,4387438,161500588,05/29/2016,05/29/2016,06:00:00,05/29/2016,06:05:00,309,,A,2640 METROPOLITAN PKWY SW,0512,2203,,1,Morn,Sun,99,BURGLARY-NONRES,Perkerson,X,-84.407660000000007,33.682429999999997
2016,4387439,161500635,05/29/2016,05/29/2016,04:00:00,05/29/2016,07:15:00,105,,,1204 BRONX ST NW,0440,1399,10,1,Morn,Sun,20,AGG ASSAULT,Hunter Hills,K,-84.427030000000002,33.757440000000003
2016,4387440,161500647,05/29/2016,05/28/2016,07:30:00,05/29/2016,07:00:00,205,,,2020 HOWELL MILL RD NW @PUBLIX - HOWELL,0640,2305,,2,Unk,Sat,18,LARCENY-FROM VEHICLE,Wildwood (NPU-C),C,-84.413470000000004,33.810220000000001
2016,4387441,161500676,05/29/2016,05/29/2016,03:00:00,05/29/2016,07:23:00,209,,,159 INTERLOCHEN DR NE,0640,2305,,1,Morn,Sun,18,LARCENY-FROM VEHICLE,East Chastain Park,B,-84.382419999999996,33.868519999999997
2016,4387442,161500748,05/29/2016,05/28/2016,16:00:00,05/29/2016,02:00:00,404,,,1561 S GORDON ST SW,0640,2305,,1,Eve,Sat,20,LARCENY-FROM VEHICLE,Westview,T,-84.438779999999994,33.740009999999998
2016,4387443,161500755,05/29/2016,05/29/2016,04:27:00,05/29/2016,05:00:00,304,,,759 POLLARD BLVD SW @HOWARD JOHNSONS,0640,2305,,1,Morn,Sun,18,LARCENY-FROM VEHICLE,Summerhill,V,-84.391270000000006,33.734050000000003
2016,4387444,161500806,05/29/2016,05/28/2016,23:30:00,05/29/2016,06:00:00,213,,,2179 CHESHIRE BRIDGE RD NE,0512,2203,,1,Morn,Sun,23,BURGLARY-NONRES,Lindridge/Martin Manor,F,-84.352969999999999,33.81438
2016,4387445,161500826,05/29/2016,05/28/2016,21:00:00,05/29/2016,08:00:00,208,,,3376 PEACHTREE RD NE,0640,2305,,1,Morn,Sun,,LARCENY-FROM VEHICLE,North Buckhead,B,-84.366399999999999,33.849339999999998
2016,4387446,161500961,05/29/2016,05/29/2016,02:00:00,05/29/2016,11:00:00,604,,,349 DECATUR ST SE,0650,2304,,1,Morn,Sun,18,LARCENY-FROM VEHICLE,Sweet Auburn,M,-84.37706,33.749929999999999
2016,4387447,161501056,05/29/2016,05/29/2016,10:15:00,05/29/2016,12:00:00,504,,,396 LUCKIE ST NW,0640,2305,,4,Day,Sun,13,LARCENY-FROM VEHICLE,Downtown,M,-84.396230000000003,33.765430000000002
2016,4387448,161501088,05/29/2016,05/29/2016,10:45:00,05/29/2016,12:15:00,511,,,75 MARTIN L KING JR DR SW,0640,2305,,1,Day,Sun,18,LARCENY-FROM VEHICLE,Downtown,M,-84.389960000000002,33.751190000000001
2016,4387449,161501090,05/29/2016,05/29/2016,11:15:00,05/29/2016,12:22:00,504,,,438 MCAFEE ST NW,0640,2305,,2,Day,Sun,13,LARCENY-FROM VEHICLE,Downtown,M,-84.394679999999994,33.76576
2016,4387450,161501125,05/29/2016,05/28/2016,19:00:00,05/29/2016,11:00:00,612,,,982 HILBURN DR SE,0511,2202,,1,Unk,Sun,20,BURGLARY-RESIDENCE,East Atlanta,W,-84.327129999999997,33.727820000000001
2016,4387451,161501153,05/29/2016,05/29/2016,12:50:00,05/29/2016,12:57:00,501,,,375 18TH ST NW @TARGET - 18TH,0630,2303,10,1,Day,Sun,12,LARCENY-NON VEHICLE,Atlantic Station,E,-84.399209999999997,33.793030000000002
2016,4387452,161501175,05/29/2016,05/29/2016,11:00:00,05/29/2016,13:00:00,307,,,1955 COMPTON DR SE @SOUTH BEND PARK,0640,2305,,1,Day,Sun,31,LARCENY-FROM VEHICLE,Lakewood Heights,Y,-84.383129999999994,33.698439999999998
2016,4387453,161501212,05/29/2016,05/29/2016,00:05:00,05/29/2016,10:00:00,113,,,2779 GLENLOCKE CIR NW,0640,2305,,1,Morn,Sun,13,LARCENY-FROM VEHICLE,Monroe Heights,G,-84.48115,33.797260000000001
2016,4387454,161501214,05/29/2016,05/29/2016,13:00:00,05/29/2016,13:27:00,104,APT,1016,930 SELLS AVE SW,0345,1209,20,1,Day,Sun,20,ROBBERY-RESIDENCE,Harris Chiles,T,-84.418409999999994,33.74532
2016,4387455,161501220,05/29/2016,05/29/2016,05:00:00,05/29/2016,06:00:00,207,,,55 BENNETT ST NW,0640,2305,,1,Morn,Sun,13,LARCENY-FROM VEHICLE,,C,-84.394199999999998,33.812190000000001
2016,4387456,161501227,05/29/2016,05/29/2016,13:35:00,05/29/2016,13:35:00,604,,,59 HOWELL ST NE,0640,2305,,1,Day,Sun,13,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.369739999999993,33.755989999999997
2016,4387457,161501346,05/29/2016,05/29/2016,14:56:00,05/29/2016,16:00:00,410,,L4,1935 ALISON CT SW,0710,2404,,1,Eve,Sun,,AUTO THEFT,Fort Valley,R,-84.451490000000007,33.70055
2016,4387458,161501377,05/29/2016,05/15/2016,12:00:00,05/28/2016,12:00:00,203,,4017,790 HUFF RD NW,0660,2317,,1,Unk,Unk,26,LARCENY-NON VEHICLE,Blandtown,D,-84.41319,33.787680000000002
2016,4387459,161501383,05/29/2016,05/29/2016,15:21:00,05/29/2016,15:21:00,108,,,2467 SCOTTRIDGE DR NW,0720,2424,,1,Eve,Sun,18,AUTO THEFT,Harvel Homes Community,J,-84.467920000000007,33.75909
2016,4387460,161501392,05/29/2016,05/29/2016,11:30:00,05/29/2016,15:26:00,510,,,181 PEACHTREE ST NE @RITZ,0640,2305,,1,Day,Sun,18,LARCENY-FROM VEHICLE,Downtown,M,-84.387200000000007,33.758609999999997
2016,4387461,161501442,05/29/2016,05/29/2016,15:00:00,05/29/2016,15:53:00,107,,,1900 NORTH AVE NW,0710,2404,,1,Eve,Sun,20,AUTO THEFT,Grove Park,J,-84.449529999999996,33.768250000000002
2016,4387462,161501493,05/29/2016,05/28/2016,15:00:00,05/29/2016,16:00:00,404,,,1494 WESTWOOD AVE SW,0511,2202,,1,Unk,Sun,20,BURGLARY-RESIDENCE,Westview,T,-84.436610000000002,33.737879999999997
2016,4387463,161501583,05/29/2016,05/29/2016,17:00:00,05/29/2016,17:10:00,411,,,3040 HEADLAND DR SW,0710,2404,,1,Eve,Sun,23,AUTO THEFT,Greenbriar,R,-84.48818,33.689480000000003
2016,4387464,161501590,05/29/2016,05/26/2016,18:00:00,05/29/2016,17:14:00,604,,467,49 BOULEVARD SE,0511,2202,,1,Unk,Unk,20,BURGLARY-RESIDENCE,Sweet Auburn,M,-84.371859999999998,33.752749999999999
2016,4387465,161501665,05/29/2016,05/29/2016,17:52:00,05/29/2016,18:40:00,204,,,1801 HOWELL MILL RD NW,0670,2308,10,1,Eve,Sun,1,LARCENY-NON VEHICLE,Berkeley Park,D,-84.412779999999998,33.803879999999999
2016,4387466,161501680,05/29/2016,05/29/2016,17:00:00,05/29/2016,18:00:00,411,,,2841 GREENBRIAR PKWY SW @MAGIC JOHNSON,0630,2303,,1,Eve,Sun,8,LARCENY-NON VEHICLE,Greenbriar,R,-84.497730000000004,33.686770000000003
2016,4387467,161501767,05/29/2016,05/29/2016,09:30:00,05/29/2016,18:30:00,504,,,257 MILLS ST NW,0640,2305,,1,Day,Sun,,LARCENY-FROM VEHICLE,Downtown,M,-84.396129999999999,33.765340000000002
2016,4387468,161501821,05/29/2016,05/29/2016,15:30:00,05/29/2016,16:30:00,208,,,3340 PEACHTREE RD NE @TOWER PLACE,0710,2404,,1,Eve,Sun,18,AUTO THEFT,North Buckhead,B,-84.370890000000003,33.847430000000003
2016,4387469,161501954,05/29/2016,05/29/2016,17:00:00,05/29/2016,18:00:00,411,,,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,0630,2303,30,1,Eve,Sun,8,LARCENY-NON VEHICLE,Greenbriar,R,-84.497730000000004,33.686770000000003
2016,4387470,161501963,05/29/2016,05/07/2016,00:00:00,05/23/2016,00:00:00,612,,,720 CLIFTON RD SE,0512,2203,,1,Unk,Unk,20,BURGLARY-NONRES,East Atlanta,W,-84.329669999999993,33.734450000000002
2016,4387471,161501981,05/29/2016,05/29/2016,20:25:00,05/29/2016,20:28:00,109,,,2488 BAKER RD NW,0650,2304,20,1,Eve,Sun,20,LARCENY-FROM VEHICLE,Center Hill,J,-84.468900000000005,33.769329999999997
2016,4387472,161501998,05/29/2016,05/29/2016,18:00:00,05/29/2016,19:00:00,211,,429,711 COSMOPOLITAN DR NE,0640,2305,,1,Eve,Sun,18,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,B,-84.362179999999995,33.821440000000003
2016,4387473,161502073,05/29/2016,05/29/2016,20:00:00,05/29/2016,21:15:00,113,,D209,2500 CENTER ST NW,0640,2305,,1,Eve,Sun,26,LARCENY-FROM VEHICLE,Carey Park,G,-84.471559999999997,33.789990000000003
2016,4387474,161502089,05/29/2016,05/29/2016,16:00:00,05/29/2016,21:00:00,501,,,441 16TH ST NW @IKEA,0640,2305,,1,Eve,Sun,18,LARCENY-FROM VEHICLE,Atlantic Station,E,-84.404679999999999,33.788739999999997
2016,4387475,161502195,05/29/2016,05/29/2016,20:00:00,05/29/2016,21:56:00,607,,,1026 EDIE AVE SE,0640,2305,,2,Eve,Sun,20,LARCENY-FROM VEHICLE,Boulevard Heights,W,-84.36318,33.726649999999999
2016,4387476,161502234,05/29/2016,05/29/2016,09:30:00,05/29/2016,23:30:00,409,,,1461 CENTRA VILLA DR SW,0521,2204,,1,Eve,Sun,20,BURGLARY-RESIDENCE,Adams Park,R,-84.453659999999999,33.715479999999999
2016,4387477,161502267,05/29/2016,05/29/2016,19:30:00,05/29/2016,22:30:00,304,,,771 FRASER ST SE,0640,2305,,1,Eve,Sun,18,LARCENY-FROM VEHICLE,Summerhill,V,-84.386619999999994,33.733550000000001
2016,4387478,161502277,05/29/2016,05/29/2016,17:50:00,05/29/2016,22:30:00,303,,,604 GLENN ST SW,0640,2305,,3,Eve,Sun,18,LARCENY-FROM VEHICLE,Pittsburgh,V,-84.407380000000003,33.738100000000003
2016,4387479,161502305,05/29/2016,05/29/2016,22:45:00,05/29/2016,22:46:00,607,,,1098 MORELAND AVE SE,0522,2205,,1,Eve,Sun,21,BURGLARY-NONRES,East Atlanta,W,-84.349320000000006,33.724710000000002
2016,4387480,161502379,05/29/2016,05/29/2016,10:30:00,05/29/2016,23:15:00,201,,218,2788 DEFOORS FERRY RD NW,0511,2202,,1,Eve,Sun,26,BURGLARY-RESIDENCE,,C,-84.447130000000001,33.82114
2016,4387481,161502384,05/29/2016,05/29/2016,22:30:00,05/29/2016,23:30:00,411,,,3030 HEADLAND DR SW,0710,2404,,1,Morn,Sun,18,AUTO THEFT,Greenbriar,R,-84.48742,33.688409999999998
2016,4387482,161510015,05/30/2016,05/29/2016,21:30:00,05/29/2016,23:45:00,212,,3101,2115 PIEDMONT RD NE,0521,2204,,1,Eve,Sun,20,BURGLARY-RESIDENCE,Morningside/Lenox Park,F,-84.366590000000002,33.812739999999998
2016,4387483,161510037,05/30/2016,05/29/2016,21:56:00,05/29/2016,22:45:00,507,,,100 CENTENNIAL OLYMPIC P DR SW,0670,2308,,1,Eve,Sun,21,LARCENY-NON VEHICLE,Castleberry Hill,M,-84.398880000000005,33.752229999999997
2016,4387484,161510043,05/30/2016,05/29/2016,15:30:00,05/30/2016,00:10:00,210,,,3393 PEACHTREE RD NE @LENOX MALL,0640,2305,,1,Eve,Sun,18,LARCENY-FROM VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003
2016,4387485,161510050,05/30/2016,05/30/2016,00:20:00,05/30/2016,00:20:00,211,,123,745 FOUNTAINHEAD LN NE,0511,2202,,2,Morn,Mon,20,BURGLARY-RESIDENCE,Lindbergh/Morosgo,B,-84.364080000000001,33.819119999999998
2016,4387486,161510062,05/30/2016,05/30/2016,00:26:00,05/30/2016,00:31:00,304,,,125 UNIVERSITY AVE SW,0410,1314,,2,Morn,Mon,21,AGG ASSAULT,Peoplestown,V,-84.39264,33.72175
2016,4387487,161510066,05/30/2016,05/29/2016,23:40:00,05/30/2016,00:15:00,205,,,1991 HOWELL MILL RD NW,0640,2305,,1,Morn,Sun,21,LARCENY-FROM VEHICLE,Channing Valley,C,-84.412769999999995,33.809019999999997
2016,4387488,161510095,05/30/2016,05/30/2016,00:54:00,05/30/2016,00:54:00,203,,,2020 BOLTON RD NW,0640,2305,,1,Morn,Mon,,LARCENY-FROM VEHICLE,Riverside,D,-84.475939999999994,33.811250000000001
2016,4387489,161510105,05/30/2016,05/29/2016,22:05:00,05/30/2016,01:00:00,407,,,3424 MARTIN L KING JR DR SW,0640,2305,,2,Morn,Sun,4,LARCENY-FROM VEHICLE,Adamsville,H,-84.500140000000002,33.755029999999998
2016,4387490,161510122,05/30/2016,05/29/2016,22:30:00,05/30/2016,00:01:00,407,,,3424 MARTIN L KING JR DR SW @ADAMSVILLE-COLLIER H,0710,2404,,1,Morn,Sun,11,AUTO THEFT,Adamsville,H,-84.500140000000002,33.755029999999998
2016,4387491,161510131,05/30/2016,05/30/2016,01:12:00,05/30/2016,01:15:00,507,,,350 PETERS ST SW,0640,2305,,2,Morn,Mon,18,LARCENY-FROM VEHICLE,Castleberry Hill,M,-84.403109999999998,33.745190000000001
2016,4387492,161510164,05/30/2016,05/29/2016,23:00:00,05/30/2016,01:00:00,114,,,3501 MARK PL NW,0710,2404,,1,Morn,Mon,,AUTO THEFT,Fairburn Heights,H,-84.501859999999994,33.774430000000002
2016,4387493,161510180,05/30/2016,05/29/2016,22:30:00,05/30/2016,02:00:00,207,,,925 BOWEN ST NW,0640,2305,,4,Morn,Mon,13,LARCENY-FROM VEHICLE,Berkeley Park,D,-84.417969999999997,33.797220000000003
2016,4387494,161510225,05/30/2016,05/30/2016,02:24:00,05/30/2016,02:24:00,602,,,364 SINCLAIR AVE NE,0311,1204,,1,Morn,Mon,13,ROBBERY-PEDESTRIAN,Inman Park,N,-84.353899999999996,33.764099999999999
2016,4387495,161510258,05/30/2016,05/30/2016,00:30:00,05/30/2016,02:40:00,108,,,211 AARON ST NW,0640,2305,,1,Morn,Mon,20,LARCENY-FROM VEHICLE,Penelope Neighbors,J,-84.451239999999999,33.753039999999999
2016,4387496,161510265,05/30/2016,05/30/2016,02:56:00,05/30/2016,02:56:00,305,,8,204 MOURY AVE SW,0640,2305,,1,Morn,Mon,26,LARCENY-FROM VEHICLE,The Villages at Carver,Y,-84.392910000000001,33.71678
2016,4387497,161510323,05/30/2016,05/30/2016,03:55:00,05/30/2016,03:55:00,305,,,1396 GAULT ST SE,0640,2305,10,1,Morn,Mon,13,LARCENY-FROM VEHICLE,Chosewood Park,Y,-84.372029999999995,33.716180000000001
2016,4387498,161510375,05/30/2016,05/30/2016,04:40:00,05/30/2016,04:46:00,606,,,415 MORELAND AVE SE,0430,1315,,1,Morn,Mon,18,AGG ASSAULT,Ormewood Park,W,-84.349630000000005,33.742649999999998
2016,4387499,161510397,05/30/2016,05/30/2016,04:45:00,05/30/2016,05:01:00,313,,,3012 JONESBORO RD SE,0690,2399,,1,Morn,Mon,23,LARCENY-NON VEHICLE,South River Gardens,Z,-84.371560000000002,33.672249999999998
2016,4387500,161510457,05/30/2016,05/30/2016,05:45:00,05/30/2016,07:00:00,408,,B-10,1829 CAMPBELLTON RD SW,0311,1204,,1,Morn,Mon,20,ROBBERY-PEDESTRIAN,Venetian Hills,S,-84.448629999999994,33.710000000000001
2016,4387501,161510472,05/30/2016,05/30/2016,02:00:00,05/30/2016,03:00:00,605,,,288 CHEROKEE PL SE,0512,2203,,1,Morn,Mon,20,BURGLARY-NONRES,Grant Park,W,-84.378190000000004,33.738010000000003
2016,4387502,161510484,05/30/2016,05/30/2016,04:00:00,05/30/2016,07:08:00,407,,,3984 FERRY LN SW,0710,2404,,1,Morn,Mon,20,AUTO THEFT,Baker Hills,H,-84.518050000000002,33.756999999999998
2016,4387503,161510525,05/30/2016,05/30/2016,07:35:00,05/30/2016,07:38:00,202,,,1250 W PACES FERRY RD NW,0630,2303,,1,Day,Mon,12,LARCENY-NON VEHICLE,West Paces Ferry/Northside,A,-84.428690000000003,33.848619999999997
2016,4387504,161510542,05/30/2016,05/30/2016,07:35:00,05/30/2016,07:50:00,606,,,443 MORELAND AVE SE,0640,2305,,1,Day,Mon,18,LARCENY-FROM VEHICLE,Ormewood Park,W,-84.349729999999994,33.741790000000002
2016,4387505,161510551,05/30/2016,05/29/2016,22:00:00,05/30/2016,08:30:00,108,,,2007 MOREHOUSE DR NW,0640,2305,,1,Morn,Mon,20,LARCENY-FROM VEHICLE,Dixie Hills,J,-84.45299,33.761299999999999
2016,4387506,161510587,05/30/2016,05/30/2016,08:00:00,05/30/2016,08:30:00,207,,,2099 PEACHTREE RD NE,0630,2303,,1,Day,Mon,8,LARCENY-NON VEHICLE,,E,-84.391390000000001,33.811959999999999
2016,4387507,161510595,05/30/2016,05/29/2016,23:15:00,05/30/2016,08:00:00,611,,,2781 GLENWOOD AVE SE,0640,2305,,1,Morn,Mon,20,LARCENY-FROM VEHICLE,East Lake,O,-84.296180000000007,33.739379999999997
2016,4387508,161510605,05/30/2016,05/29/2016,23:30:00,05/30/2016,08:44:00,404,,,505 W ONTARIO AVE SW,0640,2305,,1,Morn,Mon,20,LARCENY-FROM VEHICLE,Westview,T,-84.440039999999996,33.74127
2016,4387509,161510666,05/30/2016,05/24/2016,05:00:00,05/30/2016,10:20:00,410,,H-003,1993 BENT CREEK WAY SW,0511,2202,,1,Unk,Unk,26,BURGLARY-RESIDENCE,Campbellton Road,R,-84.465680000000006,33.700839999999999
2016,4387510,161510678,05/30/2016,05/29/2016,15:00:00,05/30/2016,09:00:00,508,,,98 CONE ST NW,0640,2305,,1,Unk,Mon,18,LARCENY-FROM VEHICLE,Downtown,M,-84.391099999999994,33.757460000000002
